BAIRRO,AREA,QUARTOS,BANHEIROS,VAGAS,PRECO,LATITUDE,LONGITUDE
1,154,2,2,1,680000,-29.75404187,-50.03821995
1,67,2,2,1,495000,-29.76007539,-50.0161256
1,170,3,2,2,850000,-29.75725708,-50.03083606
1,133,2,2,1,710000,-29.75951929,-50.02242326
1,67,2,1,1,295000,-29.76411301,-50.01928303
1,95,2,2,1,480000,-29.76194873,-50.02267356
1,54,1,1,1,340000,-29.75974608,-50.02095012
1,136,3,1,1,1330000,-29.76023174,-50.01897637
1,67,2,1,1,395000,-29.75969339,-50.028441
1,115,2,2,1,950000,-29.75853709,-50.03091345
1,84,2,1,1,436000,-29.75680578,-50.01664149
1,136,2,2,1,680000,-29.75730404,-50.02629147
1,68,2,1,1,480000,-29.76092529,-50.01723476
1,93,2,2,1,750000,-29.75210725,-50.02572877
1,68,2,2,1,650000,-29.75931884,-50.02564661
1,68,2,1,1,580000,-29.76330892,-50.01966231
1,107,2,1,1,665000,-29.75496909,-50.02685608
1,68,2,2,1,420000,-29.7570383,-50.03271332
1,68,2,2,1,670000,-29.75619928,-50.02549757
1,68,2,2,1,585000,-29.75478582,-50.04095129
1,68,2,2,1,420000,-29.7537097,-50.0337002
1,121,2,2,1,605000,-29.75807548,-50.02040843
1,155,3,2,1,840000,-29.7611624,-50.0218319
1,68,2,1,1,890000,-29.74820193,-50.03050456
1,68,2,2,1,860000,-29.75843343,-50.02406742
1,68,2,2,1,420000,-29.75923579,-50.01637686
1,68,2,1,1,370000,-29.75415241,-50.03289771
1,128,3,2,1,630000,-29.75446167,-50.02188254
1,115,2,2,1,575000,-29.75903649,-50.01501931
1,68,2,1,1,395000,-29.75623249,-50.03310215
1,68,2,1,1,425000,-29.75343079,-50.01875568
1,60,3,1,1,1100000,-29.7579638,-50.02975747
1,68,2,2,1,630000,-29.75319426,-50.02967818
1,68,2,1,1,390000,-29.75448229,-50.01621063
1,68,2,1,1,450000,-29.74917096,-50.03089052
1,68,2,1,1,395000,-29.76028386,-50.01772008
1,110,2,2,1,650000,-29.76059713,-50.02243091
1,198,3,2,1,990000,-29.76145047,-50.02508869
1,114,2,2,1,795000,-29.75698847,-50.01547406
1,60,3,2,1,760000,-29.75279451,-50.02807033
1,110,3,3,1,2000000,-29.75753255,-50.01437636
1,152,3,2,2,950000,-29.76255351,-50.02499506
1,110,2,2,2,680000,-29.75568326,-50.02715702
1,80,2,2,1,650000,-29.75094407,-50.03134622
1,125,2,2,1,925000,-29.7538523,-50.03533002
1,35,1,1,1,310000,-29.75468904,-50.03766394
1,90,2,2,1,790000,-29.76343549,-50.01749175
1,70,2,2,1,390000,-29.76592908,-50.01680199
1,153,3,2,1,730000,-29.75922205,-50.02169911
1,80,2,2,1,884000,-29.755185,-50.03075581
1,68,2,1,1,385000,-29.76181414,-50.01557055
1,110,3,2,2,830000,-29.76252201,-50.02157969
1,60,1,1,1,405000,-29.75659559,-50.02830343
1,70,2,2,1,520000,-29.75660647,-50.01970243
1,70,2,1,1,750000,-29.76254836,-50.02408939
1,130,3,3,1,950000,-29.75573481,-50.01375921
1,128,2,2,2,700000,-29.75690486,-50.03341264
1,70,2,2,1,850000,-29.75792486,-50.03450651
1,85,2,2,1,550000,-29.75888129,-50.02271082
1,70,2,2,1,430000,-29.76233932,-50.02110966
1,70,2,1,1,395000,-29.76130729,-50.02618925
1,70,2,2,1,552000,-29.75868599,-50.03051507
1,114,2,2,1,940000,-29.7575062,-50.03087428
1,45,1,1,1,178000,-29.75635276,-50.02489666
1,70,2,2,1,500000,-29.76342403,-50.01845283
1,84,2,2,1,1200000,-29.75508993,-50.0256084
1,70,2,2,1,890000,-29.75780516,-50.02713313
1,40,1,1,1,335000,-29.75543986,-50.03885526
1,70,2,1,1,540000,-29.75742316,-50.01266151
1,70,2,1,1,495000,-29.76396639,-50.01587721
1,166,3,2,2,1300000,-29.75767515,-50.02141824
1,140,3,3,1,720000,-29.76475387,-50.02013902
1,95,3,2,1,880000,-29.75443361,-50.03916384
1,70,2,2,1,630000,-29.75877591,-50.01901936
1,85,2,2,1,700000,-29.75620787,-50.02341396
1,70,2,2,1,500000,-29.75929593,-50.02946514
1,77,2,2,1,350000,-29.75101223,-50.0309937
1,190,3,3,2,950000,-29.75676168,-50.02623797
1,76,2,2,1,790000,-29.75539233,-50.03777285
1,120,2,2,1,700000,-29.75119607,-50.02930368
1,153,3,2,1,680000,-29.75314844,-50.03586024
1,98,3,2,2,950000,-29.76306781,-50.01616955
1,178,3,2,1,890000,-29.75644726,-50.03809385
1,158,3,2,1,790000,-29.75350295,-50.02745317
1,103,2,2,1,880000,-29.75220805,-50.03219648
1,87,2,1,1,450000,-29.75579036,-50.0272621
1,70,2,2,1,515000,-29.75687508,-50.02706817
1,70,2,2,1,729000,-29.75756863,-50.0154817
1,70,2,1,1,480000,-29.75125506,-50.02707294
1,70,2,3,1,580000,-29.748297,-50.0305399
1,94,2,2,1,655000,-29.75782177,-50.02964092
1,70,2,2,1,865000,-29.75507905,-50.01740195
1,70,2,1,1,420000,-29.7577645,-50.03256238
1,70,2,1,1,650000,-29.75430417,-50.01950372
1,70,2,2,1,420000,-29.7550739,-50.0209119
1,70,2,2,1,550000,-29.75636536,-50.02378177
1,181,2,2,1,700000,-29.75076424,-50.02567527
1,196,4,3,1,1350000,-29.75415412,-50.03348429
1,500,4,3,3,2500000,-29.75622276,-50.02401487
1,99,2,1,1,735000,-29.7573006,-50.01502409
1,69,2,2,1,585000,-29.76243382,-50.02075809
1,85,2,2,1,450000,-29.75204998,-50.03307827
1,160,3,2,1,1000000,-29.75471023,-50.02212806
1,92,2,2,1,750000,-29.75801821,-50.02842954
1,195,2,2,1,730000,-29.75227677,-50.02752865
1,40,1,1,1,300000,-29.76156616,-50.02056511
1,250,4,2,2,2810000,-29.75635677,-50.02565425
1,71,2,2,1,410000,-29.75957885,-50.02890244
1,71,2,2,1,850000,-29.7640586,-50.01672174
1,108,2,2,1,540000,-29.75890133,-50.02228474
1,71,2,1,1,410000,-29.75688367,-50.01981898
1,71,2,2,1,620000,-29.75492557,-50.01680581
1,71,2,1,1,610000,-29.75908231,-50.02923968
1,71,2,2,1,550000,-29.7621509,-50.02142301
1,97,2,2,1,850000,-29.76280322,-50.02496162
1,72,2,2,1,720000,-29.75338898,-50.02399481
1,109,3,2,2,1910000,-29.76254779,-50.02383431
1,72,2,1,1,450000,-29.75184151,-50.02871328
1,72,2,2,1,520000,-29.75895173,-50.0252425
1,72,2,2,1,485000,-29.76417314,-50.01630043
1,179,3,2,1,900000,-29.7619304,-50.01837354
1,72,2,1,1,550000,-29.75581957,-50.04094174
1,250,3,2,1,1248000,-29.76014698,-50.01732075
1,277,4,1,1,1890000,-29.75308945,-50.03355307
1,140,3,4,2,2307000,-29.74977918,-50.02693442
1,72,2,2,1,595000,-29.7571202,-50.01125428
1,72,2,2,1,485000,-29.75419765,-50.03233692
1,72,2,2,1,485000,-29.75233748,-50.02100075
1,72,2,2,1,630000,-29.75807204,-50.01455883
1,168,2,2,2,840000,-29.7573825,-50.02966289
1,72,2,2,1,485000,-29.74778901,-50.03131947
1,89,2,1,1,470000,-29.75752911,-50.01473462
1,92,2,2,2,850000,-29.7561861,-50.01253349
1,72,2,2,1,835000,-29.76055532,-50.02818497
1,90,2,1,1,630000,-29.75958973,-50.01421013
1,83,2,2,1,625000,-29.76164748,-50.01841462
1,72,2,2,1,490000,-29.75746497,-50.02296112
1,72,2,1,1,495000,-29.75344339,-50.03257384
1,140,3,2,1,700000,-29.75699535,-50.03652516
1,111,3,2,2,980000,-29.76003702,-50.01387862
1,95,2,2,1,585000,-29.75025052,-50.02706435
1,73,2,2,1,550000,-29.75470679,-50.0352641
1,128,2,2,1,795000,-29.76022086,-50.0221271
1,90,3,3,1,1000000,-29.75884807,-50.03071664
1,69,2,1,1,400000,-29.75327959,-50.02776271
1,116,2,2,1,730000,-29.7601235,-50.02019635
1,73,2,2,1,380000,-29.75732695,-50.02684366
1,124,3,3,1,520000,-29.75213016,-50.02995428
1,73,2,2,1,380000,-29.76087776,-50.015946
1,105,3,3,3,1100000,-29.74879583,-50.03193758
1,73,2,2,1,620000,-29.75749189,-50.03330086
1,73,2,2,1,380000,-29.74925572,-50.02891199
1,63,2,1,1,450000,-29.75345141,-50.02950335
1,60,2,1,1,700000,-29.75057124,-50.02561795
1,80,2,1,1,299000,-29.75676741,-50.02370247
1,60,1,1,1,394000,-29.75368622,-50.02703378
1,108,3,2,1,1300000,-29.75670613,-50.02656088
1,73,2,2,1,560000,-29.75983485,-50.03145513
1,110,2,2,1,550000,-29.75379102,-50.02299552
1,73,2,2,1,488000,-29.75684816,-50.02935527
1,73,2,1,1,480000,-29.74928607,-50.0299772
1,178,3,2,2,1700000,-29.75329964,-50.03091249
1,78,2,1,1,390000,-29.75411747,-50.02248345
1,87,2,1,1,310000,-29.76314226,-50.02152046
1,100,3,2,2,850000,-29.75957598,-50.01792262
1,163,3,1,2,1050000,-29.7589082,-50.02915465
1,73,1,1,1,490000,-29.75445022,-50.01701981
1,181,2,2,1,800000,-29.75312095,-50.03551536
1,74,3,2,2,710000,-29.75776679,-50.02628287
1,82,2,1,1,460000,-29.76035487,-50.02677392
1,92,3,2,1,1170000,-29.760155,-50.01586384
1,92,3,2,1,1170000,-29.75478983,-50.01575397
1,74,3,2,2,710000,-29.75815108,-50.03528034
1,90,2,2,1,950000,-29.75893741,-50.0312889
1,74,3,2,2,710000,-29.75482191,-50.017358
1,74,3,2,2,710000,-29.76520288,-50.01869072
1,74,2,2,1,625000,-29.75624624,-50.03242958
1,74,3,2,2,710000,-29.7566941,-50.02705575
1,73,2,2,1,470000,-29.75501376,-50.03776998
1,108,2,2,1,540000,-29.75294112,-50.03529085
1,77,2,2,1,435000,-29.75608244,-50.02121379
1,112,2,2,1,669000,-29.75682411,-50.01360731
1,190,3,3,1,950000,-29.75042978,-50.02613861
1,138,3,2,1,1180000,-29.75744722,-50.03663598
1,74,2,2,1,360000,-29.75418849,-50.0297613
1,74,2,2,2,645000,-29.75817971,-50.02744649
1,106,3,2,1,690000,-29.75621302,-50.02341874
1,120,3,4,1,2100000,-29.75379675,-50.02413238
1,75,2,1,1,480000,-29.75836413,-50.02215863
1,75,2,1,1,445000,-29.75708183,-50.01511102
1,76,2,2,1,919000,-29.75148529,-50.03405559
1,70,2,1,1,330000,-29.75746955,-50.01455692
1,75,1,1,1,490000,-29.76134165,-50.01456074
1,75,2,2,1,399000,-29.75496909,-50.031137
1,75,2,2,1,620000,-29.74983931,-50.02756686
1,92,2,3,1,1325000,-29.75319197,-50.03776903
1,75,2,2,1,550000,-29.75465181,-50.03018165
1,104,2,2,1,880000,-29.75761617,-50.02769583
1,75,2,1,1,580000,-29.76300882,-50.01583996
1,75,2,2,1,550000,-29.76128897,-50.02474667
1,75,2,2,1,649000,-29.75486314,-50.03564433
1,75,1,1,1,490000,-29.75773357,-50.01181029
1,75,1,2,1,490000,-29.75190165,-50.03018452
1,109,3,2,1,600000,-29.75609504,-50.02086222
1,75,2,2,1,450000,-29.76312164,-50.02179942
1,75,2,2,1,430000,-29.76164462,-50.02709874
1,75,2,2,1,490000,-29.75898781,-50.0336295
1,75,2,2,1,550000,-29.75554925,-50.02734235
1,101,2,2,1,668000,-29.75837444,-50.01766849
1,130,3,2,1,500000,-29.7557182,-50.01565366
1,75,2,2,1,560000,-29.75641691,-50.01398849
1,111,2,2,1,620000,-29.75966017,-50.02389928
1,176,4,3,2,1200000,-29.7498731,-50.02806842
1,75,2,1,1,380000,-29.75164736,-50.03122967
1,188,3,2,2,940000,-29.75524571,-50.02765857
1,75,2,2,1,750000,-29.75836756,-50.02519568
1,150,3,3,2,780000,-29.75555841,-50.01400282
1,51,2,2,1,572000,-29.75758524,-50.02996001
1,75,2,2,1,680000,-29.75330479,-50.03136915
1,171,3,2,1,990000,-29.75405734,-50.03501189
1,75,2,2,1,480000,-29.75911839,-50.02633542
1,336,3,2,2,1680000,-29.76262968,-50.02356682
1,75,2,1,1,670000,-29.76088406,-50.02092432
1,96,3,2,1,980000,-29.75169318,-50.02788595
1,60,2,1,1,660000,-29.75772269,-50.02448968
1,75,2,2,1,550000,-29.75975181,-50.01747456
1,75,2,2,1,580000,-29.76163087,-50.01594504
1,75,1,1,1,490000,-29.75909147,-50.02528549
1,83,2,2,1,800000,-29.75351555,-50.03820085
1,75,2,2,4,670000,-29.75312267,-50.02754966
1,75,2,2,2,1390000,-29.75866652,-50.0276815
1,75,2,2,1,445000,-29.75485684,-50.0277264
1,160,3,2,1,799000,-29.75655321,-50.03771075
1,165,3,2,2,1500000,-29.75720668,-50.03393139
1,98,2,3,1,680000,-29.75683957,-50.03363715
1,145,3,1,2,850000,-29.75728399,-50.03470618
1,127,2,2,1,1150000,-29.7637774,-50.0224204
1,140,3,4,2,1350000,-29.7484041,-50.03073575
1,145,3,2,1,1180000,-29.75745924,-50.01210932
1,188,3,3,1,940000,-29.7642579,-50.01597561
1,103,3,2,1,680000,-29.75081235,-50.02859481
1,152,3,4,2,1880000,-29.76030791,-50.01638737
1,188,3,2,2,940000,-29.76310962,-50.01540432
1,97,3,2,1,1624196,-29.76152721,-50.01671697
1,106,3,2,1,990000,-29.75571591,-50.02798817
1,76,2,2,1,485000,-29.7526141,-50.02163414
1,76,2,2,1,500000,-29.75942021,-50.01450629
1,102,2,2,1,798000,-29.75919341,-50.02969442
1,76,2,2,1,550000,-29.75034502,-50.0278334
1,170,3,2,2,850000,-29.7561735,-50.02525492
1,165,3,3,1,2100000,-29.75882745,-50.03160607
1,138,2,2,1,690000,-29.75380362,-50.03801646
1,146,3,2,1,931000,-29.76133478,-50.0244209
1,112,3,2,1,880000,-29.75572965,-50.03971125
1,178,3,2,1,890000,-29.75824271,-50.02939444
1,76,1,2,1,400000,-29.7657229,-50.01664531
1,128,2,2,1,750000,-29.75318968,-50.0206788
1,292,3,2,1,1460000,-29.75926729,-50.02507436
1,92,2,2,2,450000,-29.76261995,-50.01898974
1,306,4,5,2,2965000,-29.74886685,-50.02895212
1,50,1,1,1,435000,-29.76496921,-50.01616191
1,76,2,2,1,560000,-29.75494905,-50.02905052
1,76,2,2,1,750000,-29.75530814,-50.0349326
1,138,2,2,1,1150000,-29.76206442,-50.02375597
1,152,3,4,2,1600000,-29.76497895,-50.0189477
1,76,2,3,1,625000,-29.75936523,-50.02678443
1,135,3,2,1,660000,-29.75972317,-50.02375024
1,248,3,2,1,1240000,-29.76220588,-50.02134372
1,76,1,1,1,490000,-29.75553436,-50.02621313
1,76,2,2,1,450000,-29.76026152,-50.02327543
1,77,2,1,1,550000,-29.75973749,-50.03051698
1,258,4,3,2,1290000,-29.75485226,-50.0403179
1,115,2,1,1,900000,-29.74819277,-50.03007178
1,77,2,1,2,530000,-29.75779714,-50.02582717
1,98,3,2,1,1450000,-29.75394451,-50.03327602
1,158,2,2,1,790000,-29.75412262,-50.01912062
1,104,2,2,1,880000,-29.75587283,-50.01863148
1,95,3,2,1,835000,-29.75527778,-50.02884321
1,109,3,2,2,1855000,-29.75502808,-50.03658057
1,184,4,5,3,3300000,-29.75010792,-50.03028578
1,77,1,1,1,490000,-29.76095393,-50.02515556
1,125,3,3,2,1300000,-29.75780516,-50.01557915
1,150,3,3,1,750000,-29.75664313,-50.02837604
1,66,2,2,1,789900,-29.7600668,-50.01921425
1,164,3,4,2,2080000,-29.75475089,-50.02476291
1,78,2,2,1,790000,-29.75677657,-50.01382226
1,85,2,1,1,470000,-29.75564947,-50.03520105
1,78,2,3,1,645000,-29.75616148,-50.02878397
1,163,3,2,1,850000,-29.75510425,-50.04165156
1,78,2,2,1,620000,-29.75641805,-50.01623165
1,78,2,2,1,650000,-29.75375437,-50.02663922
1,78,2,2,1,890000,-29.75286209,-50.02282642
1,78,3,3,1,1100000,-29.75130259,-50.03205413
1,69,1,2,1,340000,-29.75374693,-50.03607711
1,78,2,1,1,499000,-29.75036793,-50.02979473
1,121,2,2,1,410000,-29.7612609,-50.01483493
1,166,3,2,1,1100000,-29.74947335,-50.03173505
1,150,2,2,1,750000,-29.75722042,-50.02522052
1,75,1,1,1,572000,-29.75264617,-50.03263976
1,120,2,2,1,648000,-29.75419078,-50.03348142
1,78,3,2,1,550000,-29.76122711,-50.02603544
1,78,3,1,1,450000,-29.75187874,-50.0291642
1,66,2,1,1,495000,-29.7584907,-50.01663481
1,78,2,2,1,860000,-29.76338165,-50.02032436
1,98,1,1,1,490000,-29.75369653,-50.03535009
1,100,3,2,1,750000,-29.75360146,-50.02017533
1,97,2,2,1,520000,-29.76523552,-50.0163396
1,78,2,1,1,465000,-29.75636307,-50.0199833
1,123,3,1,2,1815000,-29.75570503,-50.02225417
1,123,3,1,2,1955000,-29.75524342,-50.03396674
1,168,4,1,2,5500000,-29.75101337,-50.02500079
1,150,2,2,1,750000,-29.7571958,-50.02093196
1,163,3,2,1,730000,-29.75755489,-50.03576757
1,114,2,2,1,749000,-29.75276816,-50.02861297
1,83,2,1,2,1147800,-29.75753255,-50.01591447
1,79,2,1,1,485000,-29.76027584,-50.01327102
1,50,1,1,2,450000,-29.7511932,-50.03060391
1,79,2,2,1,850000,-29.75180142,-50.03090007
1,229,3,4,2,850000,-29.75530527,-50.01588486
1,98,2,2,1,715000,-29.75961321,-50.03122298
1,42,1,1,1,390000,-29.75836527,-50.01879294
1,85,2,2,1,680000,-29.75408483,-50.0264214
1,106,2,2,1,730000,-29.75774961,-50.01744016
1,95,2,3,1,795000,-29.75803539,-50.02945941
1,79,2,2,1,650000,-29.75450634,-50.02938871
1,79,2,2,1,410000,-29.7603102,-50.01986675
1,97,2,2,4,885000,-29.75624338,-50.02974601
1,55,1,1,1,440000,-29.75382997,-50.02478966
1,79,2,2,1,470000,-29.75899182,-50.02642235
1,80,2,2,1,700000,-29.75980507,-50.02380374
1,80,2,2,1,520000,-29.75633272,-50.01779746
1,66,1,1,1,330000,-29.76184049,-50.02471323
1,80,2,1,1,430000,-29.75612139,-50.03524595
1,360,3,2,1,1800000,-29.75932571,-50.02569915
1,80,2,2,1,615000,-29.75493931,-50.01962314
1,87,3,2,1,720000,-29.75367992,-50.03779291
1,80,1,1,1,252000,-29.76515591,-50.01888561
1,80,2,3,1,882000,-29.75055807,-50.02699938
1,80,2,2,1,650000,-29.75232259,-50.0286999
1,102,3,2,1,1612000,-29.75925527,-50.03118859
1,106,3,2,1,690000,-29.75324752,-50.03110547
1,64,2,1,1,750000,-29.75482534,-50.01825412
1,106,3,2,1,1390000,-29.76014297,-50.01314874
1,115,2,2,1,910000,-29.75615632,-50.03508354
1,80,2,2,1,575000,-29.75094694,-50.03099083
1,247,4,3,2,1600000,-29.75145551,-50.02826044
1,80,2,2,1,620000,-29.76385643,-50.01699115
1,80,2,3,1,795000,-29.75005694,-50.02749043
1,36,1,1,1,300000,-29.75567124,-50.03477688
1,80,1,1,1,594860,-29.75850215,-50.02951577
1,100,2,1,1,790000,-29.74992579,-50.03271906
1,80,2,2,1,520000,-29.75578406,-50.01386238
1,146,3,2,1,790000,-29.76077811,-50.02866073
1,166,3,2,2,830000,-29.75257859,-50.03015968
1,86,2,2,1,396000,-29.758308,-50.02768437
1,86,2,2,1,396000,-29.75635334,-50.01871651
1,105,3,3,3,1250000,-29.75187015,-50.02681405
1,97,3,2,1,1624196,-29.75857546,-50.01825794
1,55,2,1,1,650000,-29.75052829,-50.03123253
1,60,1,1,1,410000,-29.75892252,-50.02991988
1,236,3,2,1,1180000,-29.75335175,-50.03224902
1,65,2,2,1,550000,-29.75346,-50.03416354
1,196,4,4,1,1450000,-29.75492213,-50.03519818
1,191,3,3,2,2600000,-29.75890305,-50.02844578
1,147,3,2,1,820000,-29.7512373,-50.0267252
1,100,3,2,1,680000,-29.75479155,-50.03356358
1,184,3,2,1,1290000,-29.7576889,-50.01341624
1,110,3,2,1,936000,-29.75400465,-50.03319864
1,42,1,1,1,550000,-29.75423888,-50.01902986
1,80,2,2,1,436000,-29.76497093,-50.01663672
1,114,2,1,1,780000,-29.75380248,-50.03478547
1,97,2,2,1,890000,-29.7548534,-50.02712358
1,61,2,2,1,750000,-29.75220633,-50.03338302
1,80,2,2,1,700000,-29.74959648,-50.02833592
1,101,2,2,1,520000,-29.7537538,-50.03109878
1,120,3,2,2,890000,-29.76078326,-50.01872033
1,80,2,2,1,550000,-29.75194517,-50.02892345
1,80,2,2,1,815000,-29.75384543,-50.02832254
1,80,2,2,1,700000,-29.75653202,-50.02862539
1,80,2,2,1,853465,-29.75487975,-50.02346173
1,80,1,1,1,260000,-29.7610112,-50.02032341
1,66,2,2,1,789990,-29.75389812,-50.03624811
1,104,3,2,2,2400000,-29.75089597,-50.03190414
1,83,3,1,2,1547600,-29.76142527,-50.0163931
1,83,3,1,2,1600000,-29.75469305,-50.03680699
1,83,3,1,2,1147920,-29.75236154,-50.02281591
1,80,2,2,1,510000,-29.75718491,-50.01611605
1,80,2,2,1,150000,-29.74803642,-50.03116566
1,80,2,2,1,345000,-29.75298522,-50.02938871
1,80,2,2,1,450000,-29.75531845,-50.03188312
1,80,3,1,1,395000,-29.75737964,-50.01234242
1,80,2,2,1,670000,-29.75637109,-50.02546223
1,50,2,1,1,440000,-29.76463417,-50.01695771
1,96,2,2,1,598000,-29.76023059,-50.03083988
1,367,2,1,1,766117,-29.75317479,-50.03688629
1,140,3,4,2,1350000,-29.76056048,-50.02138098
1,94,2,1,1,470000,-29.7588223,-50.02082496
1,196,2,2,1,680000,-29.75265534,-50.03571981
1,300,6,1,4,3200000,-29.76066356,-50.02486227
1,80,2,2,4,250000,-29.76247906,-50.02310252
1,161,4,1,2,5500000,-29.75678001,-50.03190414
1,138,2,1,1,690000,-29.74982385,-50.02654941
1,171,2,2,1,890000,-29.75406822,-50.02647394
1,91,3,2,1,540000,-29.75392962,-50.02498837
1,216,3,3,1,940000,-29.75792658,-50.01204818
1,158,3,2,1,1200000,-29.75491297,-50.02794804
1,65,3,2,1,880000,-29.75100135,-50.02735859
1,121,3,1,1,825000,-29.76332725,-50.01859136
1,40,2,1,1,370000,-29.75067948,-50.02729459
1,81,1,1,1,300000,-29.75552405,-50.02184241
1,158,3,2,2,850000,-29.76033826,-50.02586156
1,81,2,2,1,520000,-29.75265591,-50.0294852
1,40,1,1,1,295000,-29.75984688,-50.02189591
1,130,4,1,2,2600000,-29.75689913,-50.0371213
1,366,4,5,5,5600000,-29.75715971,-50.02380565
1,93,2,2,1,420000,-29.75551317,-50.01727202
1,81,2,2,1,590000,-29.75360489,-50.02807224
1,81,2,2,2,520000,-29.75530126,-50.02663731
1,81,2,1,1,575000,-29.7516067,-50.02491863
1,110,2,2,1,490000,-29.75204024,-50.02149371
1,81,2,2,2,590000,-29.75792658,-50.02850979
1,120,2,2,1,648000,-29.75715399,-50.01292996
1,105,3,3,1,795000,-29.76522407,-50.01689657
1,84,2,2,2,790000,-29.75460313,-50.02563514
1,128,2,3,1,850000,-29.76311191,-50.01621254
1,143,4,1,1,850000,-29.76194987,-50.02646248
1,76,1,1,1,400000,-29.75211126,-50.02694302
1,82,2,2,1,550000,-29.76074947,-50.0206702
1,89,1,1,1,460000,-29.75624853,-50.02249014
1,228,3,3,2,850000,-29.74976715,-50.02785729
1,99,2,1,1,550000,-29.75735043,-50.02513072
1,82,2,2,1,380000,-29.75465754,-50.02293246
1,111,2,2,2,620000,-29.75484539,-50.0360131
1,135,3,2,1,1150000,-29.75341991,-50.02044569
1,120,3,3,1,650000,-29.75921059,-50.01982854
1,90,2,2,1,950000,-29.75476864,-50.0221166
1,104,2,2,1,674849,-29.76125861,-50.02791938
1,82,2,2,1,885000,-29.75879022,-50.03027145
1,78,1,1,1,722500,-29.75114739,-50.03311744
1,82,2,2,1,700000,-29.75676798,-50.03310311
1,82,2,3,1,678700,-29.75900156,-50.01599377
1,142,3,3,1,2090000,-29.7581694,-50.02411041
1,101,2,2,1,575000,-29.75696327,-50.03190605
1,83,2,2,1,789000,-29.75767802,-50.0352899
1,83,2,2,1,450000,-29.75377384,-50.01880822
1,170,2,1,1,850000,-29.75928104,-50.02068166
1,139,3,2,1,960000,-29.75098646,-50.03216304
1,112,3,2,1,880000,-29.75314615,-50.02528835
1,460,3,2,1,2300000,-29.75761731,-50.02208316
1,176,2,2,1,880000,-29.75884635,-50.01605109
1,132,3,3,1,810000,-29.75533505,-50.02169147
1,83,2,2,1,680000,-29.75798098,-50.01855315
1,55,1,2,1,503000,-29.75712478,-50.01122753
1,82,2,3,1,678700,-29.76379802,-50.02086987
1,41,1,1,1,335000,-29.76175057,-50.0195276
1,110,3,2,1,1010000,-29.76117671,-50.02669367
1,98,3,3,1,897400,-29.7621927,-50.0185713
1,83,2,2,1,600000,-29.75724505,-50.02485749
1,98,2,2,1,680000,-29.75702513,-50.0157492
1,78,1,1,1,722500,-29.75378702,-50.03811009
1,163,3,2,1,980000,-29.74891553,-50.03071951
1,83,2,2,1,650000,-29.75507103,-50.04167545
1,103,2,2,1,900000,-29.75067834,-50.02473425
1,177,3,1,2,2855000,-29.74913488,-50.0323694
1,520,4,3,2,2600000,-29.76488789,-50.01956677
1,83,2,2,1,800000,-29.75167199,-50.03028674
1,83,2,1,1,370000,-29.75489006,-50.01939767
1,83,3,2,1,580000,-29.7550361,-50.03150576
1,151,3,2,1,850000,-29.75361348,-50.02740445
1,95,3,2,1,790000,-29.75766599,-50.02025367
1,83,2,2,1,280000,-29.75529038,-50.02891199
1,82,2,3,1,678700,-29.75818773,-50.03224998
1,110,2,2,1,940000,-29.75587111,-50.02215672
1,201,3,2,1,1350000,-29.7490988,-50.02844005
1,110,2,3,1,675000,-29.75394566,-50.03704201
1,84,2,2,1,650000,-29.76419662,-50.02083261
1,145,3,2,1,1070000,-29.76058739,-50.01786052
1,133,3,3,2,875000,-29.76298133,-50.01730833
1,55,1,2,1,503000,-29.75578922,-50.04078793
1,107,3,3,2,850000,-29.76520689,-50.01660519
1,84,2,3,1,400000,-29.75405905,-50.02682742
1,84,2,2,1,650000,-29.75545475,-50.03274294
1,104,3,2,2,2400000,-29.7553362,-50.03380529
1,98,3,3,1,897400,-29.75526118,-50.03686145
1,84,2,3,1,850000,-29.75715399,-50.02904096
1,84,2,2,1,410000,-29.76001869,-50.02162937
1,107,2,2,1,740000,-29.75263873,-50.03089625
1,366,4,5,5,5600000,-29.7587782,-50.01457316
1,90,2,2,1,700000,-29.75324867,-50.01989446
1,85,2,1,1,350000,-29.76106618,-50.02866073
1,85,2,2,1,575000,-29.75128255,-50.0326369
1,99,2,2,1,490000,-29.75641863,-50.03617168
1,85,3,1,1,1140000,-29.75704231,-50.03386643
1,208,3,2,1,1600000,-29.76086573,-50.0237789
1,85,2,3,1,780000,-29.75749074,-50.01670455
1,85,2,2,1,575000,-29.75477838,-50.02601155
1,85,2,2,1,520000,-29.76412389,-50.020974
1,92,3,2,1,906000,-29.75518844,-50.02899797
1,367,2,1,1,766117,-29.75898781,-50.03178568
1,42,1,1,1,390000,-29.76514389,-50.0171784
1,85,2,2,1,420000,-29.75394852,-50.0279662
1,70,1,1,1,440000,-29.75671128,-50.01715834
1,115,2,2,1,985000,-29.75511227,-50.03257384
1,85,2,2,1,600000,-29.76518398,-50.0168125
1,120,2,2,1,676000,-29.75629778,-50.01881873
1,105,2,2,1,650000,-29.75143832,-50.03099752
1,120,2,3,1,1190000,-29.75787503,-50.02938775
1,85,3,1,1,550000,-29.75999406,-50.02046289
